name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual59	4	-1	0	0	0	0	1	0	0	1
playerVirtual60	4	-1	0	0	0	0	1	0	0	1
playerVirtual61	4	-1	0	0	0	0	1	0	0	1
playerVirtual62	4	-1	0	0	0	0	1	0	0	1
playerVirtual63	4	-1	0	1	0	0	1	0	0	1
playerVirtual64	4	-1	0	0	0	0	1	0	0	1
playerVirtual65	4	-1	0	0	0	0	1	0	0	1
playerVirtual66	4	-1	0	0	0	0	1	0	0	1
playerVirtual67	4	-1	0	0	0	0	1	0	0	1
playerVirtual68	4	-1	0	0	0	0	1	0	0	1
playerVirtual69	4	-1	0	0	0	0	1	0	0	1
playerVirtual70	4	-1	0	0	0	0	1	0	0	1
playerVirtual71	4	-1	0	0	0	0	1	0	0	1
playerVirtual72	4	-1	0	0	0	0	1	0	0	1
playerVirtual73	4	-1	0	0	0	0	1	0	0	1
playerVirtual74	4	-1	0	0	0	0	1	0	0	1
playerVirtual75	4	-1	0	0	0	0	1	0	0	1
playerVirtual76	4	-1	0	0	0	0	1	0	0	1
playerVirtual77	4	-1	0	0	0	0	1	0	0	1
playerVirtual78	4	-1	0	0	0	0	1	0	0	1
playerVirtual79	4	-1	0	0	0	0	1	0	0	1
playerVirtual80	4	-1	0	0	0	0	1	0	0	1
playerVirtual81	3	-1	9	0	0	0	1	0	1	1
playerVirtual82	3	-1	4	0	0	0	1	0	1	1
playerVirtual83	3	-1	9	0	0	0	1	0	1	1
playerVirtual84	3	-1	8	0	0	0	1	0	1	1
playerVirtual85	3	-1	9	0	0	0	1	0	1	1
playerVirtual86	3	-1	8	0	0	0	1	0	1	1
playerVirtual87	3	-1	9	0	0	0	1	0	1	1
playerVirtual88	3	0	9	0	0	0	1	0	1	0
playerVirtual89	3	0	8	0	0	0	0	0	1	0
playerVirtual90	3	0	7	0	0	0	0	0	1	0
playerVirtual91	3	0	6	0	0	0	0	0	1	0
playerVirtual92	3	0	5	0	0	0	0	0	1	0
playerVirtual93	3	0	4	0	0	0	0	0	1	0
playerVirtual94	3	0	3	0	0	0	0	0	1	0
playerVirtual95	3	0	2	0	0	0	0	0	1	0
playerVirtual96	3	0	1	0	0	0	0	0	1	0
playerVirtual97	3	0	0	0	0	0	0	0	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual0	1	8.96	83	0.947368	7	3	2	4	1	0
playerVirtual1	1	42.82	89	0.789474	25	9	0	9	1	0
playerVirtual2	1	13.27	83	0.777778	9	4	2	4	1	0
playerVirtual3	1	18.58	89	0.842105	12	6	3	6	1	0
playerVirtual4	1	18.27	88	0.944444	12	5	0	6	1	0
playerVirtual5	1	42.47	88	0.764706	23	6	2	6	1	0
playerVirtual6	1	9.61	82	0.318182	7	2	3	2	1	0
playerVirtual7	1	32.19	88	0.473684	19	6	1	6	1	0
playerVirtual8	4	-0.01	0	0.428571	2	1	3	1	0	1
playerVirtual9	1	6.3	88	0.789474	5	5	2	5	1	0
playerVirtual10	4	-3	0	0.25	0	0	3	0	0	1
playerVirtual11	4	-3	0	0	0	0	3	0	0	1
playerVirtual12	4	-3	0	0	0	0	3	0	0	1
playerVirtual13	4	-2	0	0	0	0	2	0	0	1
playerVirtual14	4	-3	0	0	0	0	3	0	0	1
playerVirtual15	4	-1	0	0	0	0	1	0	0	1
playerVirtual16	4	-1	0	0	0	0	1	0	0	1
playerVirtual17	4	-1	0	0	0	0	1	0	0	1
playerVirtual18	4	-2	0	0	0	0	2	0	0	1
playerVirtual19	4	-2	0	0	0	0	2	0	0	1
playerVirtual20	4	-1	0	0	0	0	1	0	0	1
playerVirtual21	4	-1	0	0	0	0	1	0	0	1
playerVirtual22	4	-1	0	0	0	0	1	0	0	1
playerVirtual23	4	-1	0	0	0	0	1	0	0	1
playerVirtual24	4	-1	0	0	0	0	1	0	0	1
playerVirtual25	4	-1	0	0	0	0	1	0	0	1
playerVirtual26	4	-1	0	0	0	0	1	0	0	1
playerVirtual27	4	-1	0	0	0	0	1	0	0	1
playerVirtual28	4	-1	0	0	0	0	1	0	0	1
playerVirtual29	4	-1	0	0	0	0	1	0	0	1
playerVirtual30	4	-1	0	0	0	0	1	0	0	1
playerVirtual31	4	-1	0	0	0	0	1	0	0	1
playerVirtual32	4	-1	0	0	0	0	1	0	0	1
playerVirtual33	4	-1	0	0	0	0	1	0	0	1
playerVirtual34	4	-1	0	0	0	0	1	0	0	1
playerVirtual35	4	-1	0	0	0	0	1	0	0	1
playerVirtual36	4	-1	0	0	0	0	1	0	0	1
playerVirtual37	4	-1	0	0	0	0	1	0	0	1
playerVirtual38	4	-1	0	0	0	0	1	0	0	1
playerVirtual39	4	-1	0	0	0	0	1	0	0	1
playerVirtual40	4	-1	0	0	0	0	1	0	0	1
playerVirtual41	4	-1	0	0	0	0	1	0	0	1
playerVirtual42	4	-1	0	0	0	0	1	0	0	1
playerVirtual43	4	-1	0	0	0	0	1	0	0	1
playerVirtual44	4	-1	0	0	0	0	1	0	0	1
playerVirtual45	4	-1	0	0	0	0	1	0	0	1
playerVirtual46	4	-1	0	0	0	0	1	0	0	1
playerVirtual47	4	-1	0	0	0	0	1	0	0	1
playerVirtual48	4	-1	0	0	0	0	1	0	0	1
playerVirtual49	4	-1	0	0	0	0	1	0	0	1
playerVirtual50	4	-1	0	0	0	0	1	0	0	1
playerVirtual51	4	-1	0	0	0	0	1	0	0	1
playerVirtual52	4	-1	0	0	0	0	1	0	0	1
playerVirtual53	4	-1	0	0	0	0	1	0	0	1
playerVirtual54	4	-1	0	0	0	0	1	0	0	1
playerVirtual55	4	-1	0	0	0	0	1	0	0	1
playerVirtual56	4	-1	0	0	0	0	1	0	0	1
playerVirtual57	4	-1	0	0	0	0	1	0	0	1
playerVirtual58	4	-1	0	0	0	0	1	0	0	1
playerVirtual59	4	-1	0	0	0	0	1	0	0	1
playerVirtual60	4	-1	0	0	0	0	1	0	0	1
playerVirtual61	4	-1	0	0	0	0	1	0	0	1
playerVirtual62	4	-1	0	0	0	0	1	0	0	1
playerVirtual63	4	-1	0	1	0	0	1	0	0	1
playerVirtual64	4	-1	0	0	0	0	1	0	0	1
playerVirtual65	4	-1	0	0	0	0	1	0	0	1
playerVirtual66	4	-1	0	0	0	0	1	0	0	1
playerVirtual67	4	-1	0	0	0	0	1	0	0	1
playerVirtual68	4	-1	0	0	0	0	1	0	0	1
playerVirtual69	4	-1	0	0	0	0	1	0	0	1
playerVirtual70	4	-1	0	0	0	0	1	0	0	1
playerVirtual71	4	-1	0	0	0	0	1	0	0	1
playerVirtual72	4	-1	0	0	0	0	1	0	0	1
playerVirtual73	4	-1	0	0	0	0	1	0	0	1
playerVirtual74	4	-1	0	0	0	0	1	0	0	1
playerVirtual75	4	-1	0	0	0	0	1	0	0	1
playerVirtual76	4	-1	0	0	0	0	1	0	0	1
playerVirtual77	4	-1	0	0	0	0	1	0	0	1
playerVirtual78	4	-1	0	0	0	0	1	0	0	1
playerVirtual79	4	-1	0	0	0	0	1	0	0	1
playerVirtual80	4	-1	0	0	0	0	1	0	0	1
playerVirtual81	3	-1	8	0	0	0	1	0	1	1
playerVirtual82	3	-1	3	0	0	0	1	0	1	1
playerVirtual83	3	-1	8	0	0	0	1	0	1	1
playerVirtual84	3	-1	7	0	0	0	1	0	1	1
playerVirtual85	3	-1	8	0	0	0	1	0	1	1
playerVirtual86	3	-1	7	0	0	0	1	0	1	1
playerVirtual87	3	-1	8	0	0	0	1	0	1	1
playerVirtual88	3	-1	9	0	0	0	1	0	1	1
playerVirtual89	3	-1	8	0	0	0	1	0	1	1
playerVirtual90	3	0	8	0	0	0	1	0	1	0
playerVirtual91	3	0	7	0	0	0	0	0	1	0
playerVirtual92	3	0	6	0	0	0	0	0	1	0
playerVirtual93	3	0	5	0	0	0	0	0	1	0
playerVirtual94	3	0	4	0	0	0	0	0	1	0
playerVirtual95	3	0	3	0	0	0	0	0	1	0
playerVirtual96	3	0	2	0	0	0	0	0	1	0
playerVirtual97	3	0	1	0	0	0	0	0	1	0
playerVirtual98	3	0	0	0	0	0	0	0	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual0	1	8.96	84	0.947368	7	3	2	4	1	0
playerVirtual1	1	42.82	90	0.789474	25	9	0	9	1	0
playerVirtual2	1	13.27	84	0.777778	9	4	2	4	1	0
playerVirtual3	1	19.91	90	0.842105	12	6	3	6	1	0
playerVirtual4	1	18.27	89	0.947368	12	5	0	6	1	0
playerVirtual5	1	42.47	89	0.764706	23	6	2	6	1	0
playerVirtual6	1	9.61	83	0.318182	7	2	3	2	1	0
playerVirtual7	1	32.19	89	0.473684	19	6	1	6	1	0
playerVirtual8	4	-0.01	0	0.428571	2	1	3	1	0	1
playerVirtual9	1	6.3	89	0.789474	5	5	2	5	1	0
playerVirtual10	4	-3	0	0.25	0	0	3	0	0	1
playerVirtual11	4	-3	0	0	0	0	3	0	0	1
playerVirtual12	4	-3	0	0	0	0	3	0	0	1
playerVirtual13	4	-2	0	0	0	0	2	0	0	1
playerVirtual14	4	-3	0	0	0	0	3	0	0	1
playerVirtual15	4	-1	0	0	0	0	1	0	0	1
playerVirtual16	4	-1	0	0	0	0	1	0	0	1
playerVirtual17	4	-1	0	0	0	0	1	0	0	1
playerVirtual18	4	-2	0	0	0	0	2	0	0	1
playerVirtual19	4	-2	0	0	0	0	2	0	0	1
playerVirtual20	4	-1	0	0	0	0	1	0	0	1
playerVirtual21	4	-1	0	0	0	0	1	0	0	1
playerVirtual22	4	-1	0	0	0	0	1	0	0	1
playerVirtual23	4	-1	0	0	0	0	1	0	0	1
playerVirtual24	4	-1	0	0	0	0	1	0	0	1
playerVirtual25	4	-1	0	0	0	0	1	0	0	1
playerVirtual26	4	-1	0	0	0	0	1	0	0	1
playerVirtual27	4	-1	0	0	0	0	1	0	0	1
playerVirtual28	4	-1	0	0	0	0	1	0	0	1
playerVirtual29	4	-1	0	0	0	0	1	0	0	1
playerVirtual30	4	-1	0	0	0	0	1	0	0	1
playerVirtual31	4	-1	0	0	0	0	1	0	0	1
playerVirtual32	4	-1	0	0	0	0	1	0	0	1
playerVirtual33	4	-1	0	0	0	0	1	0	0	1
playerVirtual34	4	-1	0	0	0	0	1	0	0	1
playerVirtual35	4	-1	0	0	0	0	1	0	0	1
playerVirtual36	4	-1	0	0	0	0	1	0	0	1
playerVirtual37	4	-1	0	0	0	0	1	0	0	1
playerVirtual38	4	-1	0	0	0	0	1	0	0	1
playerVirtual39	4	-1	0	0	0	0	1	0	0	1
playerVirtual40	4	-1	0	0	0	0	1	0	0	1
playerVirtual41	4	-1	0	0	0	0	1	0	0	1
playerVirtual42	4	-1	0	0	0	0	1	0	0	1
playerVirtual43	4	-1	0	0	0	0	1	0	0	1
playerVirtual44	4	-1	0	0	0	0	1	0	0	1
playerVirtual45	4	-1	0	0	0	0	1	0	0	1
playerVirtual46	4	-1	0	0	0	0	1	0	0	1
playerVirtual47	4	-1	0	0	0	0	1	0	0	1
playerVirtual48	4	-1	0	0	0	0	1	0	0	1
playerVirtual49	4	-1	0	0	0	0	1	0	0	1
playerVirtual50	4	-1	0	0	0	0	1	0	0	1
playerVirtual51	4	-1	0	0	0	0	1	0	0	1
playerVirtual52	4	-1	0	0	0	0	1	0	0	1
playerVirtual53	4	-1	0	0	0	0	1	0	0	1
playerVirtual54	4	-1	0	0	0	0	1	0	0	1
playerVirtual55	4	-1	0	0	0	0	1	0	0	1
playerVirtual56	4	-1	0	0	0	0	1	0	0	1
playerVirtual57	4	-1	0	0	0	0	1	0	0	1
playerVirtual58	4	-1	0	0	0	0	1	0	0	1
playerVirtual59	4	-1	0	0	0	0	1	0	0	1
playerVirtual60	4	-1	0	0	0	0	1	0	0	1
playerVirtual61	4	-1	0	0	0	0	1	0	0	1
playerVirtual62	4	-1	0	0	0	0	1	0	0	1
playerVirtual63	4	-1	0	1	0	0	1	0	0	1
playerVirtual64	4	-1	0	0	0	0	1	0	0	1
playerVirtual65	4	-1	0	0	0	0	1	0	0	1
playerVirtual66	4	-1	0	0	0	0	1	0	0	1
playerVirtual67	4	-1	0	0	0	0	1	0	0	1
playerVirtual68	4	-1	0	0	0	0	1	0	0	1
playerVirtual69	4	-1	0	0	0	0	1	0	0	1
playerVirtual70	4	-1	0	0	0	0	1	0	0	1
playerVirtual71	4	-1	0	0	0	0	1	0	0	1
playerVirtual72	4	-1	0	0	0	0	1	0	0	1
playerVirtual73	4	-1	0	0	0	0	1	0	0	1
playerVirtual74	4	-1	0	0	0	0	1	0	0	1
playerVirtual75	4	-1	0	0	0	0	1	0	0	1
playerVirtual76	4	-1	0	0	0	0	1	0	0	1
playerVirtual77	4	-1	0	0	0	0	1	0	0	1
playerVirtual78	4	-1	0	0	0	0	1	0	0	1
playerVirtual79	4	-1	0	0	0	0	1	0	0	1
playerVirtual80	4	-1	0	0	0	0	1	0	0	1
playerVirtual81	3	-1	7	0	0	0	1	0	1	1
playerVirtual82	3	-1	2	0	0	0	1	0	1	1
playerVirtual83	3	-1	7	0	0	0	1	0	1	1
playerVirtual84	3	-1	6	0	0	0	1	0	1	1
playerVirtual85	3	-1	7	0	0	0	1	0	1	1
playerVirtual86	3	-1	6	0	0	0	1	0	1	1
playerVirtual87	3	-1	7	0	0	0	1	0	1	1
playerVirtual88	3	-1	8	0	0	0	1	0	1	1
playerVirtual89	3	-1	7	0	0	0	1	0	1	1
playerVirtual90	3	-1	8	0	0	0	1	0	1	1
playerVirtual91	3	0	8	0	0	0	1	0	1	0
playerVirtual92	3	0	7	0	0	0	0	0	1	0
playerVirtual93	3	0	6	0	0	0	0	0	1	0
playerVirtual94	3	0	5	0	0	0	0	0	1	0
playerVirtual95	3	0	4	0	0	0	0	0	1	0
playerVirtual96	3	0	3	0	0	0	0	0	1	0
playerVirtual97	3	0	2	0	0	0	0	0	1	0
playerVirtual98	3	0	1	0	0	0	0	0	1	0
playerVirtual99	3	0	0	0	0	0	0	0	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual0	1	8.96	85	0.947368	7	3	2	4	1	0
playerVirtual1	1	42.82	91	0.789474	25	9	0	9	1	0
playerVirtual2	1	13.27	85	0.777778	9	4	2	4	1	0
playerVirtual3	1	19.91	91	0.842105	12	6	3	6	1	0
playerVirtual4	1	18.27	90	0.947368	12	4	0	6	1	0
playerVirtual5	1	42.47	90	0.764706	23	6	2	6	1	0
playerVirtual6	1	9.61	84	0.318182	7	2	3	2	1	0
playerVirtual7	1	32.19	90	0.473684	19	6	1	6	1	0
playerVirtual8	4	-0.01	0	0.428571	2	1	3	1	0	1
playerVirtual9	1	6.3	90	0.789474	5	5	2	5	1	0
playerVirtual10	4	-3	0	0.25	0	0	3	0	0	1
playerVirtual11	4	-3	0	0	0	0	3	0	0	1
playerVirtual12	4	-3	0	0	0	0	3	0	0	1
playerVirtual13	4	-2	0	0	0	0	2	0	0	1
playerVirtual14	4	-3	0	0	0	0	3	0	0	1
playerVirtual15	4	-1	0	0	0	0	1	0	0	1
playerVirtual16	4	-1	0	0	0	0	1	0	0	1
playerVirtual17	4	-1	0	0	0	0	1	0	0	1
playerVirtual18	4	-2	0	0	0	0	2	0	0	1
playerVirtual19	4	-2	0	0	0	0	2	0	0	1
playerVirtual20	4	-1	0	0	0	0	1	0	0	1
playerVirtual21	4	-1	0	0	0	0	1	0	0	1
playerVirtual22	4	-1	0	0	0	0	1	0	0	1
playerVirtual23	4	-1	0	0	0	0	1	0	0	1
playerVirtual24	4	-1	0	0	0	0	1	0	0	1
playerVirtual25	4	-1	0	0	0	0	1	0	0	1
playerVirtual26	4	-1	0	0	0	0	1	0	0	1
playerVirtual27	4	-1	0	0	0	0	1	0	0	1
playerVirtual28	4	-1	0	0	0	0	1	0	0	1
playerVirtual29	4	-1	0	0	0	0	1	0	0	1
playerVirtual30	4	-1	0	0	0	0	1	0	0	1
playerVirtual31	4	-1	0	0	0	0	1	0	0	1
playerVirtual32	4	-1	0	0	0	0	1	0	0	1
playerVirtual33	4	-1	0	0	0	0	1	0	0	1
playerVirtual34	4	-1	0	0	0	0	1	0	0	1
playerVirtual35	4	-1	0	0	0	0	1	0	0	1
playerVirtual36	4	-1	0	0	0	0	1	0	0	1
playerVirtual37	4	-1	0	0	0	0	1	0	0	1
playerVirtual38	4	-1	0	0	0	0	1	0	0	1
playerVirtual39	4	-1	0	0	0	0	1	0	0	1
playerVirtual40	4	-1	0	0	0	0	1	0	0	1
playerVirtual41	4	-1	0	0	0	0	1	0	0	1
playerVirtual42	4	-1	0	0	0	0	1	0	0	1
playerVirtual43	4	-1	0	0	0	0	1	0	0	1
playerVirtual44	4	-1	0	0	0	0	1	0	0	1
playerVirtual45	4	-1	0	0	0	0	1	0	0	1
playerVirtual46	4	-1	0	0	0	0	1	0	0	1
playerVirtual47	4	-1	0	0	0	0	1	0	0	1
playerVirtual48	4	-1	0	0	0	0	1	0	0	1
playerVirtual49	4	-1	0	0	0	0	1	0	0	1
playerVirtual50	4	-1	0	0	0	0	1	0	0	1
playerVirtual51	4	-1	0	0	0	0	1	0	0	1
playerVirtual52	4	-1	0	0	0	0	1	0	0	1
playerVirtual53	4	-1	0	0	0	0	1	0	0	1
playerVirtual54	4	-1	0	0	0	0	1	0	0	1
playerVirtual55	4	-1	0	0	0	0	1	0	0	1
playerVirtual56	4	-1	0	0	0	0	1	0	0	1
playerVirtual57	4	-1	0	0	0	0	1	0	0	1
playerVirtual58	4	-1	0	0	0	0	1	0	0	1
playerVirtual59	4	-1	0	0	0	0	1	0	0	1
playerVirtual60	4	-1	0	0	0	0	1	0	0	1
playerVirtual61	4	-1	0	0	0	0	1	0	0	1
playerVirtual62	4	-1	0	0	0	0	1	0	0	1
playerVirtual63	4	-1	0	1	0	0	1	0	0	1
playerVirtual64	4	-1	0	0	0	0	1	0	0	1
playerVirtual65	4	-1	0	0	0	0	1	0	0	1
playerVirtual66	4	-1	0	0	0	0	1	0	0	1
playerVirtual67	4	-1	0	0	0	0	1	0	0	1
playerVirtual68	4	-1	0	0	0	0	1	0	0	1
playerVirtual69	4	-1	0	0	0	0	1	0	0	1
playerVirtual70	4	-1	0	0	0	0	1	0	0	1
playerVirtual71	4	-1	0	0	0	0	1	0	0	1
playerVirtual72	4	-1	0	0	0	0	1	0	0	1
playerVirtual73	4	-1	0	0	0	0	1	0	0	1
playerVirtual74	4	-1	0	0	0	0	1	0	0	1
playerVirtual75	4	-1	0	0	0	0	1	0	0	1
playerVirtual76	4	-1	0	0	0	0	1	0	0	1
playerVirtual77	4	-1	0	0	0	0	1	0	0	1
playerVirtual78	4	-1	0	0	0	0	1	0	0	1
playerVirtual79	4	-1	0	0	0	0	1	0	0	1
playerVirtual80	4	-1	0	0	0	0	1	0	0	1
playerVirtual81	3	-1	6	0	0	0	1	0	1	1
playerVirtual82	3	-1	1	0	0	0	1	0	1	1
playerVirtual83	3	-1	6	0	0	0	1	0	1	1
playerVirtual84	3	-1	5	0	0	0	1	0	1	1
playerVirtual85	3	-1	6	0	0	0	1	0	1	1
playerVirtual86	3	-1	5	0	0	0	1	0	1	1
playerVirtual87	3	-1	6	0	0	0	1	0	1	1
playerVirtual88	3	-1	7	0	0	0	1	0	1	1
playerVirtual89	3	-1	6	0	0	0	1	0	1	1
playerVirtual90	3	-1	7	0	0	0	1	0	1	1
playerVirtual91	3	-1	8	0	0	0	1	0	1	1
playerVirtual92	3	0	8	0	0	0	1	0	1	0
playerVirtual93	3	0	7	0	0	0	1	0	1	0
playerVirtual94	3	0	6	0	0	0	0	0	1	0
playerVirtual95	3	0	5	0	0	0	0	0	1	0
playerVirtual96	3	0	4	0	0	0	0	0	1	0
playerVirtual97	3	0	3	0	0	0	0	0	1	0
playerVirtual98	3	0	2	0	0	0	0	0	1	0
playerVirtual99	3	0	1	0	0	0	0	0	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual0	1	8.96	86	0.947368	7	3	2	4	1	0
playerVirtual1	1	42.82	92	0.789474	25	8	0	9	1	0
playerVirtual2	1	13.27	86	0.777778	9	4	2	4	1	0
playerVirtual3	1	19.91	92	0.842105	12	6	3	6	1	0
playerVirtual4	1	18.27	91	0.947368	13	5	0	6	1	0
playerVirtual5	1	42.47	91	0.764706	23	6	2	6	1	0
playerVirtual6	1	9.61	85	0.318182	7	2	3	2	1	0
playerVirtual7	1	32.19	91	0.473684	19	6	1	6	1	0
playerVirtual8	4	-0.01	0	0.428571	2	1	3	1	0	1
playerVirtual9	1	6.3	91	0.789474	5	5	2	5	1	0
playerVirtual10	4	-3	0	0.25	0	0	3	0	0	1
playerVirtual11	4	-3	0	0	0	0	3	0	0	1
playerVirtual12	4	-3	0	0	0	0	3	0	0	1
playerVirtual13	4	-2	0	0	0	0	2	0	0	1
playerVirtual14	4	-3	0	0	0	0	3	0	0	1
playerVirtual15	4	-1	0	0	0	0	1	0	0	1
playerVirtual16	4	-1	0	0	0	0	1	0	0	1
playerVirtual17	4	-1	0	0	0	0	1	0	0	1
playerVirtual18	4	-2	0	0	0	0	2	0	0	1
playerVirtual19	4	-2	0	0	0	0	2	0	0	1
playerVirtual20	4	-1	0	0	0	0	1	0	0	1
playerVirtual21	4	-1	0	0	0	0	1	0	0	1
playerVirtual22	4	-1	0	0	0	0	1	0	0	1
playerVirtual23	4	-1	0	0	0	0	1	0	0	1
playerVirtual24	4	-1	0	0	0	0	1	0	0	1
playerVirtual25	4	-1	0	0	0	0	1	0	0	1
playerVirtual26	4	-1	0	0	0	0	1	0	0	1
playerVirtual27	4	-1	0	0	0	0	1	0	0	1
playerVirtual28	4	-1	0	0	0	0	1	0	0	1
playerVirtual29	4	-1	0	0	0	0	1	0	0	1
playerVirtual30	4	-1	0	0	0	0	1	0	0	1
playerVirtual31	4	-1	0	0	0	0	1	0	0	1
playerVirtual32	4	-1	0	0	0	0	1	0	0	1
playerVirtual33	4	-1	0	0	0	0	1	0	0	1
playerVirtual34	4	-1	0	0	0	0	1	0	0	1
playerVirtual35	4	-1	0	0	0	0	1	0	0	1
playerVirtual36	4	-1	0	0	0	0	1	0	0	1
playerVirtual37	4	-1	0	0	0	0	1	0	0	1
playerVirtual38	4	-1	0	0	0	0	1	0	0	1
playerVirtual39	4	-1	0	0	0	0	1	0	0	1
playerVirtual40	4	-1	0	0	0	0	1	0	0	1
playerVirtual41	4	-1	0	0	0	0	1	0	0	1
playerVirtual42	4	-1	0	0	0	0	1	0	0	1
playerVirtual43	4	-1	0	0	0	0	1	0	0	1
playerVirtual44	4	-1	0	0	0	0	1	0	0	1
playerVirtual45	4	-1	0	0	0	0	1	0	0	1
playerVirtual46	4	-1	0	0	0	0	1	0	0	1
playerVirtual47	4	-1	0	0	0	0	1	0	0	1
playerVirtual48	4	-1	0	0	0	0	1	0	0	1
playerVirtual49	4	-1	0	0	0	0	1	0	0	1
playerVirtual50	4	-1	0	0	0	0	1	0	0	1
playerVirtual51	4	-1	0	0	0	0	1	0	0	1
playerVirtual52	4	-1	0	0	0	0	1	0	0	1
playerVirtual53	4	-1	0	0	0	0	1	0	0	1
playerVirtual54	4	-1	0	0	0	0	1	0	0	1
playerVirtual55	4	-1	0	0	0	0	1	0	0	1
playerVirtual56	4	-1	0	0	0	0	1	0	0	1
playerVirtual57	4	-1	0	0	0	0	1	0	0	1
playerVirtual58	4	-1	0	0	0	0	1	0	0	1
playerVirtual59	4	-1	0	0	0	0	1	0	0	1
playerVirtual60	4	-1	0	0	0	0	1	0	0	1
playerVirtual61	4	-1	0	0	0	0	1	0	0	1
playerVirtual62	4	-1	0	0	0	0	1	0	0	1
playerVirtual63	4	-1	0	1	0	0	1	0	0	1
playerVirtual64	4	-1	0	0	0	0	1	0	0	1
playerVirtual65	4	-1	0	0	0	0	1	0	0	1
playerVirtual66	4	-1	0	0	0	0	1	0	0	1
playerVirtual67	4	-1	0	0	0	0	1	0	0	1
playerVirtual68	4	-1	0	0	0	0	1	0	0	1
playerVirtual69	4	-1	0	0	0	0	1	0	0	1
playerVirtual70	4	-1	0	0	0	0	1	0	0	1
playerVirtual71	4	-1	0	0	0	0	1	0	0	1
playerVirtual72	4	-1	0	0	0	0	1	0	0	1
playerVirtual73	4	-1	0	0	0	0	1	0	0	1
playerVirtual74	4	-1	0	0	0	0	1	0	0	1
playerVirtual75	4	-1	0	0	0	0	1	0	0	1
playerVirtual76	4	-1	0	0	0	0	1	0	0	1
playerVirtual77	4	-1	0	0	0	0	1	0	0	1
playerVirtual78	4	-1	0	0	0	0	1	0	0	1
playerVirtual79	4	-1	0	0	0	0	1	0	0	1
playerVirtual80	4	-1	0	0	0	0	1	0	0	1
playerVirtual81	3	-1	5	0	0	0	1	0	1	1
playerVirtual82	3	-1	0	0	0	0	1	0	1	1
playerVirtual83	3	-1	5	0	0	0	1	0	1	1
playerVirtual84	3	-1	4	0	0	0	1	0	1	1
playerVirtual85	3	-1	5	0	0	0	1	0	1	1
playerVirtual86	3	-1	4	0	0	0	1	0	1	1
playerVirtual87	3	-1	5	0	0	0	1	0	1	1
playerVirtual88	3	-1	6	0	0	0	1	0	1	1
playerVirtual89	3	-1	5	0	0	0	1	0	1	1
playerVirtual90	3	-1	6	0	0	0	1	0	1	1
playerVirtual91	3	-1	7	0	0	0	1	0	1	1
playerVirtual92	3	-1	8	0	0	0	1	0	1	1
playerVirtual93	3	-1	7	0	0	0	1	0	1	1
playerVirtual94	3	0	7	0	0	0	1	0	1	0
playerVirtual95	3	0	6	0	0	0	0	0	1	0
playerVirtual96	3	0	5	0	0	0	0	0	1	0
playerVirtual97	3	0	4	0	0	0	0	0	1	0
playerVirtual98	3	0	3	0	0	0	0	0	1	0
playerVirtual99	3	0	2	0	0	0	0	0	1	0
name	division	score	history	fairness	accepts	running	rejects	max_instance	enabled	playoff
playerVirtual0	1	8.96	87	0.947368	8	4	2	4	1	0
playerVirtual1	1	42.82	93	0.789474	26	9	0	9	1	0
playerVirtual2	1	13.27	87	0.777778	9	4	2	4	1	0
playerVirtual3	1	19.91	93	0.842105	12	6	3	6	1	0
playerVirtual4	1	20.26	92	0.947368	13	5	0	6	1	0
playerVirtual5	1	42.47	92	0.777778	23	6	2	6	1	0
playerVirtual6	1	9.61	86	0.318182	7	1	3	2	1	0
playerVirtual7	1	32.19	92	0.473684	19	6	1	6	1	0
playerVirtual8	4	-0.01	0	0.428571	2	1	3	1	0	1
playerVirtual9	1	6.3	92	0.789474	5	5	2	5	1	0
playerVirtual10	4	-3	0	0.25	0	0	3	0	0	1
playerVirtual11	4	-3	0	0	0	0	3	0	0	1
playerVirtual12	4	-3	0	0	0	0	3	0	0	1
playerVirtual13	4	-2	0	0	0	0	2	0	0	1
playerVirtual14	4	-3	0	0	0	0	3	0	0	1
playerVirtual15	4	-1	0	0	0	0	1	0	0	1
playerVirtual16	4	-1	0	0	0	0	1	0	0	1
playerVirtual17	4	-1	0	0	0	0	1	0	0	1
playerVirtual18	4	-2	0	0	0	0	2	0	0	1
playerVirtual19	4	-2	0	0	0	0	2	0	0	1
playerVirtual20	4	-1	0	0	0	0	1	0	0	1
playerVirtual21	4	-1	0	0	0	0	1	0	0	1
playerVirtual22	4	-1	0	0	0	0	1	0	0	1
playerVirtual23	4	-1	0	0	0	0	1	0	0	1
playerVirtual24	4	-1	0	0	0	0	1	0	0	1
playerVirtual25	4	-1	0	0	0	0	1	0	0	1
playerVirtual26	4	-1	0	0	0	0	1	0	0	1
playerVirtual27	4	-1	0	0	0	0	1	0	0	1
playerVirtual28	4	-1	0	0	0	0	1	0	0	1
playerVirtual29	4	-1	0	0	0	0	1	0	0	1
playerVirtual30	4	-1	0	0	0	0	1	0	0	1
